0.5735	15.4391
0.5749	15.4341
0.5763	15.4185
0.5777	15.4220
0.5791	15.4397
0.5805	15.4449
0.5819	15.4527
0.5832	15.4652
0.5846	15.4597
0.5860	15.4474
0.5874	15.4657
0.5888	15.4605
0.5902	15.4456
0.5916	15.4620
0.5930	15.4562
0.5944	15.4748
0.5958	15.4828
0.5972	15.4799
0.5986	15.4835
0.5999	15.4832
0.6014	15.4847
0.6027	15.4612
0.6041	15.4633
0.6055	15.4545
0.6077	15.4624
0.6092	15.4895
0.6106	15.4789
0.6120	15.4712
0.6134	15.4522
0.6148	15.4459
0.6162	15.4452
0.6176	15.4496
0.6190	15.4425
0.6204	15.4461
0.6218	15.4515
0.6232	15.4430
0.6246	15.4503
0.6260	15.4539
0.6274	15.4530
0.6288	15.4698
0.6302	15.4654
0.6316	15.4554
0.6330	15.4394
0.6344	15.4514
0.6357	15.4434
0.6372	15.4337
0.6385	15.4447
0.6400	15.4502
0.6414	15.4385
0.6427	15.4357
0.6441	15.4666
0.6455	15.4415
0.6469	15.4508
0.6483	15.4546
0.6497	15.4749
0.6511	15.4780
0.6525	15.4707
0.6539	15.4511
0.6553	15.4650
0.6567	15.4595
0.6581	15.4705
0.6595	15.4694
0.6608	15.4608
0.6623	15.4413
0.6637	15.4535
0.6651	15.4688
0.6665	15.4656
0.6678	15.4708
0.6693	15.4703
0.6706	15.4672
0.6720	15.4679
0.6734	15.4744
0.6748	15.4795
0.6762	15.4872
0.6776	15.4793
0.6790	15.4741
0.6804	15.4625
0.6818	15.4719
0.6831	15.4647
0.6846	15.4446
0.6860	15.4349
0.6873	15.4238
0.6887	15.4266
0.6901	15.4167
0.6915	15.4252
0.6929	15.4302
0.6943	15.4357
0.6957	15.4415
0.6971	15.4250
0.6984	15.4366
0.6998	15.4387
0.7013	15.4291
0.7026	15.4199
0.7040	15.4386
0.7054	15.4566
0.7068	15.4420
0.7082	15.4566
0.7096	15.4424
0.7110	15.4320
0.7124	15.4254
0.7138	15.4312
0.7151	15.4311
0.7166	15.4360
0.7179	15.4392
0.7193	15.4323
0.7207	15.4203
0.7221	15.3994
0.7235	15.3721
0.7249	15.3677
0.7263	15.3800
0.7277	15.3739
0.7291	15.3725
0.7304	15.3719
0.7319	15.3467
0.7332	15.3628
0.7346	15.3644
0.7361	15.3672
0.7374	15.3560
0.7388	15.3515
0.7402	15.3478
0.7416	15.3473
0.7430	15.3693
0.7444	15.3662
0.7458	15.3627
0.7481	15.3763
0.7496	15.3939
0.7510	15.4011
0.7524	15.3996
0.7538	15.4015
0.7552	15.4028
0.7566	15.4207
0.7580	15.4326
0.7594	15.4501
0.7608	15.4479
0.7622	15.4477
0.7636	15.4445
0.7650	15.4455
0.7664	15.4364
0.7678	15.4220
0.7692	15.4162
0.7706	15.3830
0.7720	15.3650
0.7734	15.3521
0.7748	15.3644
0.7762	15.3736
0.7776	15.3747
0.7790	15.3737
0.7804	15.3884
0.7818	15.3848
0.7832	15.3856
0.7846	15.3843
0.7860	15.3709
0.7874	15.3629
0.7888	15.3586
0.7902	15.3661
0.7915	15.3551
0.7930	15.3566
0.7943	15.3646
0.7957	15.3727
0.7972	15.3754
0.7985	15.3987
0.7999	15.3874
0.8013	15.3740
0.8027	15.3646
0.8041	15.3519
0.8055	15.3681
0.8069	15.3850
0.8083	15.4040
0.8097	15.4151
0.8111	15.4267
0.8125	15.4208
0.8140	15.4150
0.8153	15.3976
0.8167	15.3938
0.8181	15.3910
0.8195	15.3843
0.8209	15.3668
0.8223	15.3439
0.8237	15.3436
0.8251	15.3479
0.8265	15.3488
0.8279	15.3661
0.8293	15.3832
0.8308	15.3754
0.8321	15.3587
0.8336	15.3769
0.8349	15.3888
0.8363	15.3717
0.8377	15.3600
0.8393	15.3488
0.8407	15.3495
0.8421	15.3620
0.8435	15.3652
0.8449	15.3604
0.8463	15.3547
0.8477	15.3474
0.8491	15.3275
0.8505	15.3216
0.8519	15.3203
0.8533	15.3057
0.8547	15.2817
0.8561	15.2743
0.8575	15.2641
0.8589	15.2615
0.8603	15.2618
0.8617	15.2665
0.8631	15.2624
0.8645	15.2696
0.8659	15.2602
0.8673	15.2524
0.8687	15.2476
0.8701	15.2545
0.8715	15.2694
0.8729	15.2661
0.8743	15.2671
0.8757	15.2531
0.8771	15.2551
0.8785	15.2746
0.8799	15.2667
0.8813	15.2890
0.8826	15.3140
0.8841	15.3164
0.8855	15.3452
0.8868	15.3494
0.8918	15.3293
0.8932	15.3340
0.8946	15.3488
0.8960	15.3276
0.8974	15.3077
0.8988	15.3052
0.9002	15.3015
0.9016	15.3091
0.9030	15.3133
0.9044	15.3082
0.9058	15.3079
0.9072	15.3212
0.9087	15.3270
0.9100	15.3323
0.9115	15.3298
0.9129	15.3478
0.9143	15.3512
0.9157	15.3533
0.9171	15.3719
0.9185	15.3767
0.9199	15.3824
0.9213	15.3915
0.9227	15.3773
0.9241	15.3747
0.9255	15.3833
0.9269	15.3806
0.9283	15.4023
0.9298	15.4084
0.9312	15.4280
0.9326	15.4518
0.9340	15.4571
0.9354	15.4524
0.9368	15.4822
0.9382	15.4960
0.9396	15.5153
0.9410	15.5478
0.9424	15.5828
0.9438	15.6041
0.9452	15.6297
0.9466	15.6556
0.9480	15.6867
0.9494	15.7370
0.9507	15.8024
0.9521	15.8559
0.9536	15.9207
0.9549	15.9767
0.9564	16.0558
0.9578	16.1356
0.9592	16.2086
0.9606	16.3084
0.9620	16.3949
0.9634	16.4406
0.9647	16.5084
0.9662	16.6029
0.9675	16.6696
0.9690	16.7682
0.9703	16.8529
0.9717	16.9437
0.9732	17.0173
0.9745	17.0854
0.9760	17.1932
0.9773	17.2988
0.9787	17.3454
0.9802	17.4423
0.9815	17.5283
0.9829	17.6172
0.9843	17.7287
0.9857	17.7741
0.9871	17.8249
0.9885	17.8728
0.9899	17.9285
0.9913	18.0424
0.9929	18.1132
0.9943	18.1846
0.9957	18.1361
0.9971	18.1601
0.9985	18.2463
0.9999	18.2382
0.0013	18.2488
0.0027	18.1489
0.0041	18.1492
0.0055	18.1644
0.0069	18.1062
0.0083	18.0675
0.0097	18.0214
0.0111	17.9952
0.0124	17.8963
0.0139	17.8003
0.0152	17.7035
0.0166	17.6154
0.0181	17.4634
0.0194	17.4227
0.0208	17.2955
0.0222	17.1937
0.0236	17.1287
0.0250	17.0169
0.0264	16.9345
0.0278	16.8465
0.0292	16.7602
0.0316	16.5792
0.0330	16.5099
0.0344	16.4073
0.0358	16.3508
0.0372	16.2502
0.0386	16.1524
0.0401	16.0483
0.0414	16.0010
0.0428	15.9343
0.0442	15.8827
0.0456	15.8403
0.0471	15.7890
0.0484	15.7773
0.0498	15.7375
0.0512	15.6947
0.0526	15.6617
0.0540	15.6279
0.0554	15.5759
0.0569	15.5556
0.0582	15.5370
0.0598	15.5462
0.0612	15.5226
0.0626	15.5131
0.0640	15.5210
0.0654	15.5117
0.0668	15.5049
0.0682	15.5012
0.0696	15.5009
0.0710	15.4971
0.0724	15.4804
0.0738	15.4629
0.0752	15.4473
0.0766	15.4483
0.0780	15.4531
0.0793	15.4442
0.0807	15.4515
0.0821	15.4582
0.0835	15.4624
0.0849	15.4601
0.0863	15.4467
0.0877	15.4618
0.0891	15.4678
0.0905	15.4584
0.0919	15.4317
0.0933	15.3988
0.0946	15.3965
0.0960	15.3829
0.0975	15.3726
0.0988	15.3513
0.1002	15.3494
0.1016	15.3554
0.1030	15.3501
0.1044	15.3494
0.1058	15.3558
0.1072	15.3545
0.1086	15.3596
0.1099	15.3598
0.1114	15.3430
0.1128	15.3251
0.1141	15.3413
0.1156	15.3571
0.1169	15.3504
0.1183	15.3423
0.1198	15.3479
0.1211	15.3319
0.1225	15.3271
0.1239	15.3423
0.1253	15.3605
0.1267	15.3380
0.1281	15.3342
0.1295	15.3601
0.1309	15.3493
0.1323	15.3653
0.1337	15.3830
0.1351	15.4001
0.1365	15.3890
0.1379	15.3917
0.1393	15.3987
0.1407	15.4140
0.1421	15.3816
0.1435	15.3623
0.1449	15.3405
0.1463	15.3473
0.1477	15.3654
0.1491	15.3721
0.1505	15.3874
0.1519	15.3675
0.1533	15.3587
0.1547	15.3353
0.1561	15.3513
0.1575	15.3526
0.1588	15.3627
0.1603	15.3671
0.1617	15.3815
0.1631	15.3784
0.1645	15.3589
0.1658	15.3676
0.1673	15.3577
0.1687	15.3696
0.1716	15.3417
0.1730	15.3394
0.1745	15.3160
0.1758	15.3069
0.1772	15.3247
0.1786	15.3343
0.1800	15.3551
0.1814	15.3647
0.1828	15.3308
0.1842	15.3394
0.1856	15.3352
0.1869	15.3509
0.1884	15.3760
0.1898	15.3600
0.1911	15.3635
0.1925	15.3545
0.1939	15.3496
0.1953	15.3563
0.1967	15.3761
0.1981	15.3655
0.1995	15.3568
0.2009	15.3564
0.2023	15.3616
0.2037	15.3729
0.2051	15.3707
0.2065	15.3672
0.2079	15.3646
0.2093	15.3613
0.2107	15.3811
0.2121	15.4079
0.2135	15.4091
0.2149	15.3909
0.2163	15.4041
0.2177	15.4055
0.2191	15.3968
0.2205	15.3998
0.2219	15.3992
0.2233	15.3814
0.2247	15.3662
0.2261	15.3866
0.2275	15.3755
0.2289	15.4053
0.2303	15.3923
0.2317	15.3842
0.2330	15.3838
0.2345	15.3787
0.2359	15.3670
0.2372	15.3828
0.2387	15.3978
0.2400	15.4132
0.2414	15.4261
0.2428	15.4256
0.2442	15.4270
0.2456	15.4198
0.2470	15.4166
0.2484	15.3722
0.2498	15.3746
0.2512	15.3694
0.2526	15.3725
0.2540	15.3811
0.2553	15.3765
0.2568	15.3752
0.2582	15.3430
0.2595	15.3347
0.2609	15.3198
0.2623	15.3256
0.2637	15.3242
0.2651	15.3187
0.2665	15.3311
0.2679	15.3274
0.2693	15.3386
0.2706	15.3614
0.2720	15.3685
0.2735	15.3736
0.2748	15.3883
0.2762	15.3824
0.2776	15.3833
0.2790	15.3968
0.2804	15.3895
0.2818	15.3582
0.2832	15.3642
0.2846	15.3580
0.2860	15.3692
0.2874	15.3638
0.2888	15.3729
0.2901	15.3628
0.2916	15.3612
0.2929	15.3651
0.2943	15.3697
0.2957	15.3795
0.2971	15.3717
0.2985	15.3593
0.2999	15.3990
0.3013	15.3933
0.3027	15.3956
0.3041	15.3976
0.3055	15.3842
0.3069	15.3991
0.3083	15.4079
0.3097	15.4099
0.3152	15.3909
0.3166	15.4210
0.3180	15.4114
0.3194	15.3986
0.3208	15.3692
0.3222	15.3682
0.3236	15.3795
0.3250	15.3982
0.3264	15.3895
0.3277	15.3876
0.3292	15.3925
0.3306	15.4053
0.3319	15.4114
0.3334	15.4048
0.3347	15.4131
0.3361	15.4114
0.3375	15.4102
0.3389	15.3969
0.3403	15.4035
0.3417	15.4046
0.3431	15.4190
0.3445	15.4076
0.3459	15.3989
0.3473	15.3906
0.3487	15.4044
0.3501	15.3921
0.3515	15.3860
0.3529	15.3831
0.3543	15.3905
0.3557	15.3989
0.3570	15.3961
0.3585	15.3851
0.3598	15.3818
0.3613	15.3697
0.3627	15.3727
0.3640	15.3836
0.3655	15.3833
0.3668	15.3866
0.3682	15.3794
0.3696	15.3789
0.3710	15.3830
0.3724	15.3997
0.3738	15.3863
0.3752	15.3912
0.3766	15.3799
0.3780	15.3847
0.3794	15.3757
0.3808	15.3839
0.3821	15.3910
0.3836	15.3934
0.3850	15.3868
0.3863	15.3692
0.3878	15.3843
0.3891	15.3868
0.3905	15.3750
0.3919	15.3862
0.3933	15.4014
0.3948	15.3962
0.3961	15.4085
0.3976	15.4162
0.3989	15.4011
0.4004	15.3874
0.4018	15.3970
0.4031	15.3947
0.4046	15.3989
0.4059	15.4029
0.4073	15.3875
0.4088	15.3843
0.4101	15.3997
