-0.0052777814 0.9703619584 0.0005000000
-0.0048148184 0.9703480012 0.0005000000
-0.0043518554 0.9701104314 0.0005000000
-0.0038888925 0.9699808867 0.0005000000
-0.0034259295 0.9709934834 0.0005000000
-0.0029629665 0.9710841404 0.0005000000
-0.0025000036 0.9707355840 0.0005000000
-0.0020370406 0.9714541368 0.0005000000
-0.0015740777 0.9695732191 0.0005000000
-0.0011111147 0.9710792286 0.0005000000
-0.0006481517 0.9703742055 0.0005000000
-0.0001851888 0.9708915943 0.0005000000
0.0002777742 0.9704740592 0.0005000000
0.0007407372 0.9701706283 0.0005000000
0.0012037001 0.9700285182 0.0005000000
0.0016666631 0.9709968682 0.0005000000
0.0021296261 0.9700428312 0.0005000000
0.0025925890 0.9711917341 0.0005000000
0.0030555520 0.9705872026 0.0005000000
0.0035185149 0.9710531829 0.0005000000
0.0039814779 0.9696015112 0.0005000000
0.0044444409 0.9701002169 0.0005000000
0.0049074038 0.9701030129 0.0005000000
0.0053703668 0.9696028915 0.0005000000
0.0058333298 0.9698804789 0.0005000000
0.0062962927 0.9697317341 0.0005000000
0.0067592557 0.9689657770 0.0005000000
0.0072222186 0.9700815661 0.0005000000
0.0076851816 0.9702742457 0.0005000000
0.0081481446 0.9703357460 0.0005000000
0.0086111075 0.9702894321 0.0005000000
0.0090740705 0.9700725585 0.0005000000
0.0095370335 0.9708693050 0.0005000000
0.0099999964 0.9702178911 0.0005000000
0.0104629594 0.9711110234 0.0005000000
0.0109259223 0.9709525020 0.0005000000
0.0113888853 0.9709775962 0.0005000000
0.0118518483 0.9710049271 0.0005000000
0.0123148112 0.9701475045 0.0005000000
0.0127777742 0.9701304538 0.0005000000
0.0132407372 0.9704170309 0.0005000000
0.0137037001 0.9699918959 0.0005000000
0.0141666631 0.9702760677 0.0005000000
0.0146296261 0.9715819018 0.0005000000
0.0150925890 0.9711254629 0.0005000000
0.0155555520 0.9709514360 0.0005000000
0.0160185149 0.9712686924 0.0005000000
0.0164814779 0.9702446520 0.0005000000
0.0169444409 0.9703063317 0.0005000000
0.0174074038 0.9703230879 0.0005000000
0.0178703668 0.9711153899 0.0005000000
0.0183333298 0.9710388576 0.0005000000
0.0187962927 0.9719630328 0.0005000000
0.0192592557 0.9710645016 0.0005000000
0.0197222186 0.9717134837 0.0005000000
0.0201851816 0.9713410193 0.0005000000
0.0206481446 0.9712055974 0.0005000000
0.0211111075 0.9719191182 0.0005000000
0.0215740705 0.9729179603 0.0005000000
0.0220370335 0.9720971286 0.0005000000
0.0224999964 0.9725074549 0.0005000000
0.0229629594 0.9722693641 0.0005000000
0.0234259223 0.9727852459 0.0005000000
0.0238888853 0.9733998442 0.0005000000
0.0243518483 0.9739493320 0.0005000000
0.0248148112 0.9734558072 0.0005000000
0.0252777742 0.9732235139 0.0005000000
0.0257407372 0.9739276858 0.0005000000
0.0262037001 0.9737900575 0.0005000000
0.0266666631 0.9739707871 0.0005000000
0.0271296261 0.9750475540 0.0005000000
0.0275925890 0.9742559892 0.0005000000
0.0280555520 0.9740637779 0.0005000000
0.0285185149 0.9754208800 0.0005000000
0.0289814779 0.9752879699 0.0005000000
0.0294444409 0.9761804067 0.0005000000
0.0299074038 0.9764224185 0.0005000000
0.0303703668 0.9758145592 0.0005000000
0.0308333298 0.9762164702 0.0005000000
0.0312962927 0.9763787371 0.0005000000
0.0317592557 0.9768413718 0.0005000000
0.0322222186 0.9763256833 0.0005000000
0.0326851816 0.9776683794 0.0005000000
0.0331481446 0.9782594502 0.0005000000
0.0336111075 0.9790177021 0.0005000000
0.0340740705 0.9788999884 0.0005000000
0.0345370335 0.9800665159 0.0005000000
0.0349999964 0.9805078908 0.0005000000
0.0354629594 0.9824914698 0.0005000000
0.0359259223 0.9836071671 0.0005000000
0.0363888853 0.9840582872 0.0005000000
0.0368518483 0.9844451892 0.0005000000
0.0373148112 0.9852859385 0.0005000000
0.0377777742 0.9863115120 0.0005000000
0.0382407372 0.9871704380 0.0005000000
0.0387037001 0.9884294381 0.0005000000
0.0391666631 0.9894868145 0.0005000000
0.0396296261 0.9918134849 0.0005000000
0.0400925890 0.9916902295 0.0005000000
0.0405555520 0.9923638363 0.0005000000
0.0410185149 0.9942436083 0.0005000000
0.0414814779 0.9945139249 0.0005000000
0.0419444409 0.9952242825 0.0005000000
0.0424074038 0.9966210485 0.0005000000
0.0428703668 0.9960440867 0.0005000000
0.0433333298 0.9971456967 0.0005000000
0.0437962927 0.9976160933 0.0005000000
0.0442592557 0.9990633280 0.0005000000
0.0447222186 0.9988261118 0.0005000000
0.0451851816 0.9999818918 0.0005000000
0.0456481446 0.9999992546 0.0005000000
0.0461111075 1.0010626133 0.0005000000
0.0465740705 0.9999966471 0.0005000000
0.0470370335 1.0004251587 0.0005000000
0.0474999964 1.0002913097 0.0005000000
0.0479629594 1.0008410731 0.0005000000
0.0484259223 0.9997225906 0.0005000000
0.0488888853 0.9998099364 0.0005000000
0.0493518483 1.0002196269 0.0005000000
0.0498148112 1.0005822616 0.0005000000
0.0502777742 1.0006927147 0.0005000000
0.0507407372 1.0002648187 0.0005000000
0.0512037001 0.9993757584 0.0005000000
0.0516666631 0.9992696879 0.0005000000
0.0521296261 1.0001570312 0.0005000000
0.0525925890 1.0001763579 0.0005000000
0.0530555520 0.9993951719 0.0005000000
0.0535185149 1.0002558867 0.0005000000
0.0539814779 1.0001791499 0.0005000000
0.0544444409 0.9998636630 0.0005000000
0.0549074038 0.9991284625 0.0005000000
0.0553703668 0.9993830046 0.0005000000
0.0558333298 1.0006110457 0.0005000000
0.0562962927 0.9986560150 0.0005000000
0.0567592557 0.9979228578 0.0005000000
0.0572222186 0.9993051172 0.0005000000
0.0576851816 0.9997678554 0.0005000000
0.0581481446 0.9997417214 0.0005000000
0.0586111075 0.9996400210 0.0005000000
0.0590740705 0.9994278043 0.0005000000
0.0595370335 0.9996877189 0.0005000000
0.0599999964 1.0001349984 0.0005000000
0.0604629594 0.9999139529 0.0005000000
0.0609259223 0.9994257331 0.0005000000
0.0613888853 1.0003774625 0.0005000000
0.0618518483 0.9997280474 0.0005000000
0.0623148112 1.0007128115 0.0005000000
0.0627777742 1.0006227674 0.0005000000
0.0632407372 0.9999302391 0.0005000000
0.0637037001 1.0006486771 0.0005000000
0.0641666631 0.9991070387 0.0005000000
0.0646296261 0.9991952375 0.0005000000
0.0650925890 0.9996030113 0.0005000000
0.0655555520 0.9996970233 0.0005000000
0.0660185149 1.0001320619 0.0005000000
0.0664814779 1.0001131264 0.0005000000
0.0669444409 0.9993689538 0.0005000000
0.0674074038 0.9999049073 0.0005000000
0.0678703668 0.9995381297 0.0005000000
0.0683333298 0.9983915512 0.0005000000
0.0687962927 1.0001328090 0.0005000000
0.0692592557 0.9997664228 0.0005000000
0.0697222186 0.9997015706 0.0005000000
0.0701851816 0.9996585297 0.0005000000
0.0706481446 0.9994586869 0.0005000000
0.0711111075 0.9987787377 0.0005000000
0.0715740705 0.9992025575 0.0005000000
0.0720370335 0.9990596566 0.0005000000
0.0724999964 0.9999532854 0.0005000000
0.0729629594 0.9989890027 0.0005000000
0.0734259223 0.9994584706 0.0005000000
0.0738888853 0.9993309536 0.0005000000
0.0743518483 0.9994682338 0.0005000000
0.0748148112 0.9988953187 0.0005000000
0.0752777742 1.0001202861 0.0005000000
0.0757407372 0.9994501061 0.0005000000
0.0762037001 0.9996616873 0.0005000000
0.0766666631 1.0010446962 0.0005000000
0.0771296261 1.0000785355 0.0005000000
0.0775925890 1.0003400463 0.0005000000
0.0780555520 1.0003184185 0.0005000000
0.0785185149 1.0004995350 0.0005000000
0.0789814779 1.0002419907 0.0005000000
0.0794444409 1.0003208303 0.0005000000
0.0799074038 0.9999251708 0.0005000000
0.0803703668 0.9996122741 0.0005000000
0.0808333298 0.9997879726 0.0005000000
0.0812962927 0.9993471129 0.0005000000
0.0817592557 1.0003340688 0.0005000000
0.0822222186 1.0000396229 0.0005000000
0.0826851816 1.0014787202 0.0005000000
0.0831481446 1.0003946457 0.0005000000
0.0836111075 1.0006924802 0.0005000000
0.0840740705 0.9998592530 0.0005000000
0.0845370335 0.9997553533 0.0005000000
0.0849999964 1.0007040550 0.0005000000
0.0854629594 1.0021363806 0.0005000000
0.0859259223 1.0022524679 0.0005000000
0.0863888853 1.0017959860 0.0005000000
0.0868518483 1.0012321190 0.0005000000
0.0873148112 0.9993761292 0.0005000000
0.0877777742 0.9987595082 0.0005000000
0.0882407372 0.9987167799 0.0005000000
0.0887037001 1.0030512388 0.0005000000
0.0891666631 1.0015082961 0.0005000000
